,BbMf_PPema_05_S9.counts.cut.txt,BbMf_PPema_07_S11.counts.cut.txt,BbMf_PPema_08_S12.counts.cut.txt,BbSf_PScoc_05_S13.counts.cut.txt,BbSf_PScoc_06_S14.counts.cut.txt,BbSf_PScoc_07_S15.counts.cut.txt,EnMf_PPema_09_S17.counts.cut.txt,EnMf_PPema_10_sub_S18.counts.cut.txt,EnMf_PPema_12_S20.counts.cut.txt,EnSf_Pscoc_09_S21.counts.cut.txt,EnSf_Pscoc_11_S23.counts.cut.txt,EnSf_Pscoc_12_S24.counts.cut.txt,UF_PPema_02_S2.counts.cut.txt,UF_PPema_03_S3.counts.cut.txt,UF_PPema_04_S4.counts.cut.txt,UF_PScoc_02_S6.counts.cut.txt,UF_PScoc_03_S7.counts.cut.txt,UF_PScoc_04_S8.counts.cut.txt
LOC8024092,15.53074,3.21484,0,1.222478,0,58.85409,0,0,0,0,0,0,21.14616,24.33937,19.13151,21.45016,0,5.629572
LOC8034062,3.451275,53.27449,87.47341,41.56426,28.04115,19.37879,55.30515,41.6855,23.79261,54.25688,40.95141,54.68349,50.04592,40.56562,52.61166,46.80034,45.71746,70.83878
LOC115319482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8024090,314.066,263.1576,354.7533,267.4171,233.4237,201.6829,244.2644,200.0904,145.7297,222.8149,246.4397,187.1858,331.2899,328.5815,329.3353,277.552,406.6448,258.022
Trnas-aga_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8024093,27.6102,1.377788,0,14.36412,9.094428,2.870931,0,3.33484,77.32597,8.681101,0,0,16.21206,2.028281,5.466146,0,80.20607,0
LOC8023884,322.6942,186.4607,278.619,130.1939,146.2687,81.10381,193.568,123.3891,80.30005,170.0049,149.9114,233.4564,357.3702,294.1007,396.9789,369.8527,369.75,374.3665
LOC115319486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8023886,281.2789,286.58,262.4202,253.3586,262.2227,348.1004,474.7025,248.4456,478.8262,216.3041,210.6073,250.2821,174.8083,137.9231,143.4863,165.7512,366.5417,193.7511
LOC8023881,15.53074,34.44471,0,1.833717,14.39951,28.70931,0,6.66968,35.68891,9.404526,6.581477,46.27065,27.49001,28.39593,21.18132,9.750072,17.64533,42.69092
LOC115319487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8023885,43.14094,59.2449,0,8.557348,0,16.50785,55.30515,8.3371,44.61114,26.0433,54.11436,14.72248,155.7767,105.4706,181.0661,83.20061,54.54012,45.50571
LOC115319489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319491,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49359,0,0,0,0
LOC115319490,1.725637,0,0,0,0,0,0,0,0,14.4685,0.7312752,0,0,0,0,0,0,0
LOC8042739,153.5817,33.52618,59.93548,54.70591,93.21789,23.68518,115.2191,86.70584,127.8853,16.63878,123.5855,31.54817,337.6338,341.4273,286.9727,359.4526,337.6675,220.4916
LOC115319496,0,0,0,15.5866,0,7.895061,0,18.34162,0,4.34055,0,16.82569,20.44129,18.25453,0,0,0,10.32088
LOC115319493,227.7841,183.7051,215.4438,130.1939,62.14526,190.1992,73.7402,138.3959,44.61114,73.78936,106.0349,92.54129,524.4249,518.5638,701.7165,390.6529,540.5889,444.267
LOC8042742,688.5294,729.3093,659.2903,818.4492,548.6972,645.9595,506.9638,747.0042,823.819,472.3966,637.672,437.4679,214.2811,121.0208,116.1556,147.5511,473.2158,1139.988
LOC115319495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8042751,60.39731,84.96362,25.91805,45.53732,31.8305,59.57182,59.91391,123.3891,163.5742,68.72538,114.0789,132.5023,65.55311,172.4039,71.74317,117.6509,81.00813,98.98664
Trnat-ggu_51,0,0,0,4.584294,0,0,0,0,0,0,0,2.103211,0,0,0.6832683,0,0,0
LOC115319497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319501,155.3074,133.1862,136.0697,260.6935,60.62952,172.2559,9.217524,105.0475,255.7705,130.2165,120.6604,538.4221,41.58746,58.82015,61.49414,135.851,121.9132,157.1589
LOC8052388,198.4483,191.5126,291.578,156.7828,212.2033,142.1111,308.7871,203.4252,160.6001,166.3878,210.6073,180.8762,488.4764,594.9624,657.9873,533.0039,718.6463,491.6493
LOC8052383,186.3688,163.4976,189.5257,130.4996,163.6997,210.2957,212.0031,190.0859,291.4594,99.10923,111.8851,71.50918,151.5475,169.0234,142.1198,262.6019,114.6947,197.5041
LOC8052384,36.23839,5.970416,19.43854,18.64279,0,24.40292,0,0,38.66299,10.12795,23.40081,0,66.96285,72.34202,24.59766,20.15015,45.71746,30.96265
LOC115319502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8040450,43.14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8040451,134.5997,166.2531,118.2511,107.5781,124.2905,136.3692,115.2191,125.0565,23.79261,7.957676,156.4929,252.3853,76.12619,41.24171,92.24122,24.70018,0,9.38262
LOC115319506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnav-aac_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8053221,0,10.10378,17.81866,2.750576,22.73607,13.63692,0,23.34388,0,60.7677,8.044027,0,20.44129,46.65046,34.84668,19.50014,4.812364,0
LOC8052187,0,36.74102,43.7367,67.23631,97.7651,39.47531,0,26.67872,0,34.00098,56.30819,8.412845,263.6222,247.4503,312.9369,144.3011,195.7028,284.7625
LOC115319505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8053262,234.6867,307.2468,364.4725,390.5818,237.213,262.6902,299.5695,215.0972,282.5372,250.3051,275.6907,155.6376,164.9401,192.6867,116.1556,218.4016,190.0884,110.2458
LOC8052184,13.8051,36.28176,106.9119,47.37104,43.19853,41.6285,0,55.02486,0,56.42715,50.45799,8.412845,126.877,194.0389,229.5781,157.9512,159.6101,147.7763
LOC8052185,0,0,0,0,0,0,0,1.66742,0,0,0,0,18.32668,1.352187,0,16.90012,0,13.13567
LOC115319513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319514,0,7.807468,0,6.112392,17.43099,0,4.608762,5.00226,17.84445,25.31988,6.581477,2.103211,12.6877,7.43703,15.0319,12.35009,48.9257,20.17263
LOC115319515,0,0,0,0,0,0,0,0,0,0.723425,0,0,0,0,0,0,0,0
LOC8036851,0,0,0,2.139337,0,0,0,0,0,0,0.7312752,0,0,0,0,0,0,0
LOC115319517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319521,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352187,0,0,0,0
LOC115319522,0,3.674102,0,0,0,0,0,6.66968,0,0,0,0,0,0,0,0,10.42679,0
LOC115319518,0,0,0,0,0,0,0,0,0,0,0,16.82569,2.114616,0,10.93229,0,18.4474,6.567834
LOC115319523,0,0,0,0,0,0,0,0,0,0,0,0,4.934105,0,0,0,0,1.876524
LOC115319524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319526,0,0,0,0,0,7.177328,0,0,0,0,0,0,6.343849,0,8.882487,0,18.4474,0
LOC115319527,3.451275,5.051891,12.95902,3.973055,9.852297,0.7177328,0,23.34388,0,2.170275,0,0,0,0,0,0,0,6.567834
LOC115319529,72.47677,18.37051,45.35658,40.6474,6.820821,16.50785,59.91391,61.69454,101.1186,13.74508,0.7312752,14.72248,2.819489,4.732655,4.782878,20.15015,12.83297,1.876524
LOC8027332,719.5908,756.4058,455.1857,545.8366,602.5059,419.156,631.4004,733.6648,517.4892,483.9714,234.7393,517.3899,214.986,163.6147,144.1696,140.401,211.744,82.09792
LOC8027331,39.68966,95.98593,208.9643,43.7036,42.44066,35.16891,207.3943,108.3823,270.6409,68.00195,13.16295,27.34175,43.70207,106.1467,68.32683,70.85052,96.24728,31.90091
LOC8027329,125.9715,41.79292,208.9643,59.2902,84.88133,144.982,69.13143,115.052,202.2372,85.36416,111.1538,25.23853,47.22643,14.87406,6.149414,32.50024,44.11334,34.71569
LOC8027330,60.39731,101.4971,134.4499,44.92608,169.0048,113.4018,253.4819,123.3891,160.6001,100.5561,57.77074,54.68349,21.85104,60.84843,70.37663,66.30049,46.51952,17.82698
LOC115319530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319540,0,0,0,0,0,0,0,0,0,0,0,0,2.819489,12.84578,21.18132,0,0,0
LOC115319532,12.07946,27.09651,202.4847,33.61815,81.09198,3.588664,115.2191,133.3936,62.45559,26.76673,63.62094,16.82569,52.16054,33.12859,23.23112,67.6005,89.83079,23.45655
LOC115319533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319531,70.75114,0,6.479512,4.889913,14.39951,17.22559,18.43505,1.66742,0,0,9.506577,0,17.6218,4.056562,33.48015,27.3002,51.33188,35.18482
LOC115319534,88.00751,74.85984,124.7306,61.42954,30.31476,91.8698,115.2191,91.7081,130.8593,60.7677,40.95141,18.9289,42.9972,59.49624,28.69727,65.65048,30.4783,4.222179
LOC115319537,0,0.4592628,0,0,0,0,0,1.66742,0,0,0,0,9.163338,10.1414,32.11361,0,15.23915,0
LOC115319535,43.14094,19.28904,24.29817,25.06081,29.55689,27.99158,119.8278,66.6968,32.71483,14.4685,14.6255,0,25.3754,27.04375,26.64746,46.15034,55.34219,33.77743
LOC115319536,62.12295,0.4592628,0,3.973055,26.52542,13.63692,0,5.00226,0,0,7.312752,0,43.70207,4.732655,64.22722,9.750072,113.8926,25.8022
LOC115319542,15.53074,114.3564,113.3915,101.4657,272.8328,64.59595,152.0892,41.6855,14.87038,102.7264,73.85879,14.72248,0.7048722,7.43703,10.93229,19.50014,13.63503,0
LOC8029802,260.5713,258.565,409.8291,249.3856,475.9417,332.3103,285.7433,346.8234,636.4522,195.3248,364.175,370.1652,187.496,273.1418,275.3571,343.2025,299.9707,257.0838
LOC115319538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8037538,184.6432,141.9122,225.163,135.6951,203.8668,108.3777,207.3943,230.104,136.8075,198.9419,250.0961,174.5665,226.9688,164.9668,225.4785,182.0013,359.3232,213.9237
LOC115319546,0,0,6.479512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22885,0
LOC115319548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319551,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380468,0,0,0,0
LOC8035795,0,0,0,0,0,0,0,8.3371,0,5.7874,0,0,9.86821,19.60672,22.54785,41.60031,33.68655,7.036965
LOC115319554,0,0,0,0.6112392,0,0,0,1.66742,0,0,0,0,15.50719,0,0,0,8.822667,0
LOC8034852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8034850,182.9176,107.0082,186.286,22.61585,136.4164,56.70089,225.8293,126.7239,175.4705,95.49211,38.75758,54.68349,0,3.380468,4.09961,0,0,0
LOC8034854,196.7227,183.7051,102.0523,50.73285,122.0169,145.6998,101.3928,130.0588,74.35189,102.7264,82.6341,52.58028,0,0,0,0,1.604121,0.469131
LOC115319552,43.14094,30.31134,0,1.833717,34.10411,10.04826,18.43505,13.33936,26.76668,15.91535,0.7312752,25.23853,0,0,0,0,0,0
LOC115319556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319557,1.725637,16.0742,0,2.750576,12.1259,0,0,10.00452,38.66299,25.31988,13.89423,0,0,0,0,0,0,0
LOC8040500,0,0,0,7.33487,1.515738,0,0,5.00226,35.68891,0,0,0,0,0,0,0,0,0
LOC8040499,1625.55,1347.477,1318.581,1454.138,1383.111,1233.065,1580.805,1554.035,2072.931,1256.589,1843.545,1497.486,2396.565,1719.306,2055.954,1448.861,907.1306,796.1153
LOC115319553,65.57422,79.91173,63.17524,56.53962,94.73363,88.28114,0,43.35292,35.68891,39.06495,46.07034,185.0826,49.34105,73.01811,34.84668,92.30068,64.96691,97.11012
LOC8040501,81.10496,76.69689,249.4612,109.1062,98.52297,126.321,147.4804,73.36648,74.35189,106.3435,133.8234,208.2179,198.7739,127.7817,131.8708,177.4513,373.7603,146.838
Trnas-aga_33,0,0,0,0,0.757869,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8053936,20.70765,9.644519,0,17.72594,7.57869,6.459595,0,8.3371,23.79261,37.6181,13.89423,0,23.26078,9.465311,9.565756,7.150053,29.67624,9.851751
LOC115319560,0,11.48157,0,0.9168587,0,0,0,0,0,13.74508,5.850201,0,21.14616,4.056562,0,7.800057,0,1.407393
LOC8053935,0,0,9.719268,0.3056196,0,0,0,1.66742,0,0,0,0,14.09744,11.49359,4.09961,18.85014,13.63503,16.41958
LOC115319563,0,0,3.239756,8.251729,0,0,0,1.66742,0,0,0,0,23.26078,54.08749,20.49805,0,16.04121,9.851751
LOC115319564,0,0,17.81866,0,0,0.7177328,0,10.00452,0,0,0,0,0,0,19.13151,6.500048,16.84327,0
LOC115319561,18.98201,8.725993,30.77768,33.61815,26.52542,40.91077,13.82629,16.6742,53.53336,43.4055,6.581477,48.37386,33.83386,20.28281,11.61556,21.45016,12.83297,43.62918
LOC8053933,72.47677,21.12609,37.25719,12.5304,28.04115,35.16891,0,20.00904,0,9.404526,5.118926,42.06422,13.39257,6.084843,19.13151,14.30011,3.208243,32.83917
LOC115319562,60.39731,16.53346,0,13.75288,34.86197,30.14478,184.3505,20.00904,0,39.06495,22.66953,0,19.03155,12.16969,0,16.90012,12.03091,0.469131
LOC115319565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319567,0,0,0,0.6112392,0,0,0,5.00226,0,0,0,0,8.458466,15.55015,25.96419,0,0,0
LOC8053930,0,34.44471,0,3.667435,12.88377,0,0,23.34388,0,0,10.23785,0,11.98283,2.704375,3.416341,1.950014,0,4.69131
LOC115319569,0,0,0,0,0,0,0,10.00452,0,0,0,0,0,0,8.882487,0,0,0
LOC115319570,0,0,0,0,0,0,0,0,0,0,31.44483,0,0,0,0,0,0,0
Trnak-cuu_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8024825,0,0,0,0,0,0,0,0,0,0,0,0,7.048722,0,12.29883,14.30011,0,8.444358
LOC115319580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319575,0,0,0,0,0,0,0,0,0,0,0,0,11.98283,0,0,0,0,0
LOC115319572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319581,0,0.4592628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319573,0,0.4592628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115319579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8034476,113.8921,53.73375,116.6312,33.00691,56.08231,53.11223,18.43505,61.69454,71.37782,98.38581,117.004,37.8578,237.5419,390.106,229.5781,282.7521,263.878,245.3555
